n	Σ(1/n^2)
4771	1.644724489
4772	1.644724533
4773	1.644724577
4774	1.644724621
4775	1.644724665
4776	1.644724709
4777	1.644724752
4778	1.644724796
4779	1.644724840
4780	1.644724884
4781	1.644724927
4782	1.644724971
4783	1.644725015
4784	1.644725059
4785	1.644725102
4786	1.644725146
4787	1.644725190
4788	1.644725233
4789	1.644725277
4790	1.644725320
4791	1.644725364
4792	1.644725407
4793	1.644725451
4794	1.644725495
4795	1.644725538
4796	1.644725581
4797	1.644725625
4798	1.644725668
4799	1.644725712
4800	1.644725755
4801	1.644725799
4802	1.644725842
4803	1.644725885
4804	1.644725929
4805	1.644725972
4806	1.644726015
4807	1.644726059
4808	1.644726102
4809	1.644726145
4810	1.644726188
4811	1.644726231
4812	1.644726275
4813	1.644726318
4814	1.644726361
4815	1.644726404
4816	1.644726447
4817	1.644726490
4818	1.644726533
4819	1.644726576
4820	1.644726619
4821	1.644726663
4822	1.644726706
4823	1.644726749
4824	1.644726791
4825	1.644726834
4826	1.644726877
4827	1.644726920
4828	1.644726963
4829	1.644727006
4830	1.644727049
4831	1.644727092
4832	1.644727135
4833	1.644727177
4834	1.644727220
4835	1.644727263
4836	1.644727306
4837	1.644727349
4838	1.644727391
4839	1.644727434
4840	1.644727477
4841	1.644727519
4842	1.644727562
4843	1.644727605
4844	1.644727647
4845	1.644727690
4846	1.644727732
4847	1.644727775
4848	1.644727817
4849	1.644727860
4850	1.644727903
4851	1.644727945
4852	1.644727988
4853	1.644728030
4854	1.644728072
4855	1.644728115
4856	1.644728157
4857	1.644728200
4858	1.644728242
4859	1.644728284
4860	1.644728327
4861	1.644728369
4862	1.644728411
4863	1.644728454
4864	1.644728496
4865	1.644728538
4866	1.644728580
4867	1.644728623
4868	1.644728665
4869	1.644728707
4870	1.644728749
4871	1.644728791
4872	1.644728833
4873	1.644728876
4874	1.644728918
4875	1.644728960
4876	1.644729002
4877	1.644729044
4878	1.644729086
4879	1.644729128
4880	1.644729170
4881	1.644729212
4882	1.644729254
4883	1.644729296
4884	1.644729338
4885	1.644729380
4886	1.644729421
4887	1.644729463
4888	1.644729505
4889	1.644729547
4890	1.644729589
4891	1.644729631
4892	1.644729672
4893	1.644729714
4894	1.644729756
4895	1.644729798
4896	1.644729839
4897	1.644729881
4898	1.644729923
4899	1.644729964
4900	1.644730006
4901	1.644730048
4902	1.644730089
4903	1.644730131
4904	1.644730172
4905	1.644730214
4906	1.644730256
4907	1.644730297
4908	1.644730339
4909	1.644730380
4910	1.644730422
4911	1.644730463
4912	1.644730505
4913	1.644730546
4914	1.644730587
4915	1.644730629
4916	1.644730670
4917	1.644730711
4918	1.644730753
4919	1.644730794
4920	1.644730835
4921	1.644730877
4922	1.644730918
4923	1.644730959
4924	1.644731001
4925	1.644731042
4926	1.644731083
4927	1.644731124
4928	1.644731165
4929	1.644731207
4930	1.644731248
4931	1.644731289
4932	1.644731330
4933	1.644731371
4934	1.644731412
4935	1.644731453
4936	1.644731494
4937	1.644731535
4938	1.644731576
4939	1.644731617
4940	1.644731658
4941	1.644731699
4942	1.644731740
4943	1.644731781
4944	1.644731822
4945	1.644731863
4946	1.644731904
4947	1.644731945
4948	1.644731985
4949	1.644732026
4950	1.644732067
4951	1.644732108
4952	1.644732149
4953	1.644732189
4954	1.644732230
4955	1.644732271
4956	1.644732312
4957	1.644732352
4958	1.644732393
4959	1.644732434
4960	1.644732474
4961	1.644732515
4962	1.644732556
4963	1.644732596
4964	1.644732637
4965	1.644732677
4966	1.644732718
4967	1.644732758
4968	1.644732799
4969	1.644732839
4970	1.644732880
4971	1.644732920
4972	1.644732961
4973	1.644733001
4974	1.644733042
4975	1.644733082
4976	1.644733122
4977	1.644733163
4978	1.644733203
4979	1.644733243
4980	1.644733284
4981	1.644733324
4982	1.644733364
4983	1.644733405
4984	1.644733445
4985	1.644733485
4986	1.644733525
4987	1.644733566
4988	1.644733606
4989	1.644733646
4990	1.644733686
4991	1.644733726
4992	1.644733766
4993	1.644733807
4994	1.644733847
4995	1.644733887
4996	1.644733927
4997	1.644733967
4998	1.644734007
4999	1.644734047
5000	1.644734087
5001	1.644734127
5002	1.644734167
5003	1.644734207
5004	1.644734247
5005	1.644734287
5006	1.644734327
5007	1.644734366
5008	1.644734406
5009	1.644734446
5010	1.644734486
5011	1.644734526
5012	1.644734566
5013	1.644734605
5014	1.644734645
5015	1.644734685
5016	1.644734725
5017	1.644734764
5018	1.644734804
5019	1.644734844
5020	1.644734884
5021	1.644734923
5022	1.644734963
5023	1.644735002
5024	1.644735042
5025	1.644735082
5026	1.644735121
5027	1.644735161
5028	1.644735200
5029	1.644735240
5030	1.644735279
5031	1.644735319
5032	1.644735358
5033	1.644735398
5034	1.644735437
5035	1.644735477
5036	1.644735516
5037	1.644735556
5038	1.644735595
5039	1.644735634
5040	1.644735674
5041	1.644735713
5042	1.644735753
5043	1.644735792
5044	1.644735831
5045	1.644735870
5046	1.644735910
5047	1.644735949
5048	1.644735988
5049	1.644736027
5050	1.644736067
5051	1.644736106
5052	1.644736145
5053	1.644736184
5054	1.644736223
5055	1.644736262
5056	1.644736302
5057	1.644736341
5058	1.644736380
5059	1.644736419
5060	1.644736458
5061	1.644736497
5062	1.644736536
5063	1.644736575
5064	1.644736614
5065	1.644736653
5066	1.644736692
5067	1.644736731
5068	1.644736770
5069	1.644736809
5070	1.644736848
5071	1.644736887
5072	1.644736925
5073	1.644736964
5074	1.644737003
5075	1.644737042
5076	1.644737081
5077	1.644737120
5078	1.644737158
5079	1.644737197
5080	1.644737236
5081	1.644737275
5082	1.644737313
5083	1.644737352
5084	1.644737391
5085	1.644737429
5086	1.644737468
5087	1.644737507
5088	1.644737545
5089	1.644737584
5090	1.644737622
5091	1.644737661
5092	1.644737700
5093	1.644737738
5094	1.644737777
5095	1.644737815
5096	1.644737854
5097	1.644737892
5098	1.644737931
5099	1.644737969
5100	1.644738008
5101	1.644738046
5102	1.644738084
5103	1.644738123
5104	1.644738161
5105	1.644738200
5106	1.644738238
5107	1.644738276
5108	1.644738315
5109	1.644738353
5110	1.644738391
5111	1.644738430
5112	1.644738468
5113	1.644738506
5114	1.644738544
5115	1.644738583
5116	1.644738621
5117	1.644738659
5118	1.644738697
5119	1.644738735
5120	1.644738773
5121	1.644738812
5122	1.644738850
5123	1.644738888
5124	1.644738926
5125	1.644738964
5126	1.644739002
5127	1.644739040
5128	1.644739078
5129	1.644739116
5130	1.644739154
5131	1.644739192
5132	1.644739230
5133	1.644739268
5134	1.644739306
5135	1.644739344
5136	1.644739382
5137	1.644739420
5138	1.644739458
5139	1.644739495
5140	1.644739533
5141	1.644739571
5142	1.644739609
5143	1.644739647
5144	1.644739684
5145	1.644739722
5146	1.644739760
5147	1.644739798
5148	1.644739836
5149	1.644739873
5150	1.644739911
5151	1.644739949
5152	1.644739986
5153	1.644740024
5154	1.644740062
5155	1.644740099
5156	1.644740137
5157	1.644740174
5158	1.644740212
5159	1.644740250
5160	1.644740287
5161	1.644740325
5162	1.644740362
5163	1.644740400
5164	1.644740437
5165	1.644740475
5166	1.644740512
5167	1.644740550
5168	1.644740587
5169	1.644740625
5170	1.644740662
5171	1.644740699
5172	1.644740737
5173	1.644740774
5174	1.644740811
5175	1.644740849
5176	1.644740886
5177	1.644740923
5178	1.644740961
5179	1.644740998
5180	1.644741035
5181	1.644741073
5182	1.644741110
5183	1.644741147
5184	1.644741184
5185	1.644741221
5186	1.644741259
5187	1.644741296
5188	1.644741333
5189	1.644741370
5190	1.644741407
5191	1.644741444
5192	1.644741481
5193	1.644741518
5194	1.644741556
5195	1.644741593
5196	1.644741630
5197	1.644741667
5198	1.644741704
5199	1.644741741
5200	1.644741778
5201	1.644741815
5202	1.644741852
5203	1.644741889
5204	1.644741925
5205	1.644741962
5206	1.644741999
5207	1.644742036
5208	1.644742073
5209	1.644742110
5210	1.644742147
5211	1.644742184
5212	1.644742220
5213	1.644742257
5214	1.644742294
5215	1.644742331
5216	1.644742367
5217	1.644742404
5218	1.644742441
5219	1.644742478
5220	1.644742514
5221	1.644742551
5222	1.644742588
5223	1.644742624
5224	1.644742661
5225	1.644742698
5226	1.644742734
5227	1.644742771
5228	1.644742807
5229	1.644742844
5230	1.644742881
5231	1.644742917
5232	1.644742954
5233	1.644742990
5234	1.644743027
5235	1.644743063
5236	1.644743100
5237	1.644743136
5238	1.644743173
5239	1.644743209
5240	1.644743245
5241	1.644743282
5242	1.644743318
5243	1.644743355
5244	1.644743391
5245	1.644743427
5246	1.644743464
5247	1.644743500
5248	1.644743536
5249	1.644743573
5250	1.644743609
5251	1.644743645
5252	1.644743681
5253	1.644743718
5254	1.644743754
5255	1.644743790
5256	1.644743826
5257	1.644743862
5258	1.644743899
5259	1.644743935
5260	1.644743971
5261	1.644744007
5262	1.644744043
5263	1.644744079
5264	1.644744115
5265	1.644744151
5266	1.644744187
5267	1.644744223
5268	1.644744260
5269	1.644744296
5270	1.644744332
5271	1.644744368
5272	1.644744404
5273	1.644744439
5274	1.644744475
5275	1.644744511
5276	1.644744547
5277	1.644744583
5278	1.644744619
5279	1.644744655
5280	1.644744691
5281	1.644744727
5282	1.644744763
5283	1.644744798
5284	1.644744834
5285	1.644744870
5286	1.644744906
5287	1.644744942
5288	1.644744977
5289	1.644745013
5290	1.644745049
5291	1.644745085
5292	1.644745120
5293	1.644745156
5294	1.644745192
5295	1.644745227
5296	1.644745263
5297	1.644745299
5298	1.644745334
5299	1.644745370
5300	1.644745405
5301	1.644745441
5302	1.644745477
5303	1.644745512
5304	1.644745548
5305	1.644745583
5306	1.644745619
5307	1.644745654
5308	1.644745690
5309	1.644745725
5310	1.644745761
5311	1.644745796
5312	1.644745832
5313	1.644745867
5314	1.644745902
5315	1.644745938
5316	1.644745973
5317	1.644746009
5318	1.644746044
5319	1.644746079
5320	1.644746115
5321	1.644746150
5322	1.644746185
5323	1.644746221
5324	1.644746256
5325	1.644746291
5326	1.644746326
5327	1.644746362
5328	1.644746397
5329	1.644746432
5330	1.644746467
5331	1.644746502
5332	1.644746538
5333	1.644746573
5334	1.644746608
5335	1.644746643
5336	1.644746678
5337	1.644746713
5338	1.644746748
5339	1.644746783
5340	1.644746818
5341	1.644746854
5342	1.644746889
5343	1.644746924
5344	1.644746959
5345	1.644746994
5346	1.644747029
5347	1.644747064
5348	1.644747099
5349	1.644747133
5350	1.644747168
5351	1.644747203
5352	1.644747238
5353	1.644747273
5354	1.644747308
5355	1.644747343
5356	1.644747378
5357	1.644747413
5358	1.644747447
5359	1.644747482
5360	1.644747517
5361	1.644747552
5362	1.644747587
5363	1.644747621
5364	1.644747656
5365	1.644747691
5366	1.644747726
5367	1.644747760
5368	1.644747795
5369	1.644747830
5370	1.644747864
5371	1.644747899
5372	1.644747934
5373	1.644747968
5374	1.644748003
5375	1.644748038
5376	1.644748072
5377	1.644748107
5378	1.644748141
5379	1.644748176
5380	1.644748211
5381	1.644748245
5382	1.644748280
5383	1.644748314
5384	1.644748349
5385	1.644748383
5386	1.644748418
5387	1.644748452
5388	1.644748486
5389	1.644748521
5390	1.644748555
5391	1.644748590
5392	1.644748624
5393	1.644748658
5394	1.644748693
5395	1.644748727
5396	1.644748762
5397	1.644748796
5398	1.644748830
5399	1.644748865
5400	1.644748899
5401	1.644748933
5402	1.644748967
5403	1.644749002
5404	1.644749036
5405	1.644749070
5406	1.644749104
5407	1.644749139
5408	1.644749173
5409	1.644749207
5410	1.644749241
5411	1.644749275
5412	1.644749309
5413	1.644749343
5414	1.644749378
5415	1.644749412
5416	1.644749446
5417	1.644749480
5418	1.644749514
5419	1.644749548
5420	1.644749582
5421	1.644749616
5422	1.644749650
5423	1.644749684
5424	1.644749718
5425	1.644749752
5426	1.644749786
5427	1.644749820
5428	1.644749854
5429	1.644749888
5430	1.644749922
5431	1.644749956
5432	1.644749990
5433	1.644750023
5434	1.644750057
5435	1.644750091
5436	1.644750125
5437	1.644750159
5438	1.644750193
5439	1.644750226
5440	1.644750260
5441	1.644750294
5442	1.644750328
5443	1.644750362
5444	1.644750395
5445	1.644750429
5446	1.644750463
5447	1.644750496
5448	1.644750530
5449	1.644750564
5450	1.644750597
5451	1.644750631
5452	1.644750665
5453	1.644750698
5454	1.644750732
5455	1.644750766
5456	1.644750799
5457	1.644750833
5458	1.644750866
5459	1.644750900
5460	1.644750933
5461	1.644750967
5462	1.644751000
5463	1.644751034
5464	1.644751067
5465	1.644751101
5466	1.644751134
5467	1.644751168
5468	1.644751201
5469	1.644751235
5470	1.644751268
5471	1.644751302
5472	1.644751335
5473	1.644751368
5474	1.644751402
5475	1.644751435
5476	1.644751468
5477	1.644751502
5478	1.644751535
5479	1.644751568
5480	1.644751602
5481	1.644751635
5482	1.644751668
5483	1.644751702
5484	1.644751735
5485	1.644751768
5486	1.644751801
5487	1.644751835
5488	1.644751868
5489	1.644751901
5490	1.644751934
5491	1.644751967
5492	1.644752000
5493	1.644752034
5494	1.644752067
5495	1.644752100
5496	1.644752133
5497	1.644752166
5498	1.644752199
5499	1.644752232
5500	1.644752265
5501	1.644752298
5502	1.644752331
5503	1.644752364
5504	1.644752397
5505	1.644752430
5506	1.644752463
5507	1.644752496
5508	1.644752529
5509	1.644752562
5510	1.644752595
5511	1.644752628
5512	1.644752661
5513	1.644752694
5514	1.644752727
5515	1.644752760
5516	1.644752792
5517	1.644752825
5518	1.644752858
5519	1.644752891
5520	1.644752924
5521	1.644752957
5522	1.644752989
5523	1.644753022
5524	1.644753055
5525	1.644753088
5526	1.644753120
5527	1.644753153
5528	1.644753186
5529	1.644753219
5530	1.644753251
5531	1.644753284
5532	1.644753317
5533	1.644753349
5534	1.644753382
5535	1.644753415
5536	1.644753447
5537	1.644753480
5538	1.644753513
5539	1.644753545
5540	1.644753578
5541	1.644753610
5542	1.644753643
5543	1.644753675
5544	1.644753708
5545	1.644753740
5546	1.644753773
5547	1.644753805
5548	1.644753838
5549	1.644753870
5550	1.644753903
5551	1.644753935
5552	1.644753968
5553	1.644754000
5554	1.644754033
5555	1.644754065
5556	1.644754097
5557	1.644754130
5558	1.644754162
5559	1.644754195
5560	1.644754227
5561	1.644754259
5562	1.644754292
5563	1.644754324
5564	1.644754356
5565	1.644754388
5566	1.644754421
5567	1.644754453
5568	1.644754485
5569	1.644754518
5570	1.644754550
5571	1.644754582
5572	1.644754614
5573	1.644754646
5574	1.644754679
5575	1.644754711
5576	1.644754743
5577	1.644754775
5578	1.644754807
5579	1.644754839
5580	1.644754871
5581	1.644754904
5582	1.644754936
5583	1.644754968
5584	1.644755000
5585	1.644755032
5586	1.644755064
5587	1.644755096
5588	1.644755128
5589	1.644755160
5590	1.644755192
5591	1.644755224
5592	1.644755256
5593	1.644755288
5594	1.644755320
5595	1.644755352
5596	1.644755384
5597	1.644755416
5598	1.644755448
5599	1.644755479
5600	1.644755511
5601	1.644755543
5602	1.644755575
5603	1.644755607
5604	1.644755639
5605	1.644755671
5606	1.644755702
5607	1.644755734
5608	1.644755766
5609	1.644755798
5610	1.644755830
5611	1.644755861
5612	1.644755893
5613	1.644755925
5614	1.644755957
5615	1.644755988
5616	1.644756020
5617	1.644756052
5618	1.644756083
5619	1.644756115
5620	1.644756147
5621	1.644756178
5622	1.644756210
5623	1.644756242
5624	1.644756273
5625	1.644756305
5626	1.644756336
5627	1.644756368
5628	1.644756400
5629	1.644756431
5630	1.644756463
5631	1.644756494
5632	1.644756526
5633	1.644756557
5634	1.644756589
5635	1.644756620
5636	1.644756652
5637	1.644756683
5638	1.644756715
5639	1.644756746
5640	1.644756778
5641	1.644756809
5642	1.644756840
5643	1.644756872
5644	1.644756903
5645	1.644756935
5646	1.644756966
5647	1.644756997
5648	1.644757029
5649	1.644757060
5650	1.644757091
5651	1.644757123
5652	1.644757154
5653	1.644757185
5654	1.644757217
5655	1.644757248
5656	1.644757279
5657	1.644757310
5658	1.644757342
5659	1.644757373
5660	1.644757404
5661	1.644757435
5662	1.644757466
5663	1.644757498
5664	1.644757529
5665	1.644757560
5666	1.644757591
5667	1.644757622
5668	1.644757653
5669	1.644757684
5670	1.644757716
5671	1.644757747
5672	1.644757778
5673	1.644757809
5674	1.644757840
5675	1.644757871
5676	1.644757902
5677	1.644757933
5678	1.644757964
5679	1.644757995
5680	1.644758026
5681	1.644758057
5682	1.644758088
5683	1.644758119
5684	1.644758150
5685	1.644758181
5686	1.644758212
5687	1.644758243
5688	1.644758274
5689	1.644758304
5690	1.644758335
5691	1.644758366
5692	1.644758397
5693	1.644758428
5694	1.644758459
5695	1.644758490
5696	1.644758520
5697	1.644758551
5698	1.644758582
5699	1.644758613
5700	1.644758644
5701	1.644758674
5702	1.644758705
5703	1.644758736
5704	1.644758767
5705	1.644758797
5706	1.644758828
5707	1.644758859
5708	1.644758889
5709	1.644758920
5710	1.644758951
5711	1.644758981
5712	1.644759012
5713	1.644759043
5714	1.644759073
5715	1.644759104
5716	1.644759135
5717	1.644759165
5718	1.644759196
5719	1.644759226
5720	1.644759257
5721	1.644759288
5722	1.644759318
5723	1.644759349
5724	1.644759379
5725	1.644759410
5726	1.644759440
5727	1.644759471
5728	1.644759501
5729	1.644759532
5730	1.644759562
5731	1.644759592
5732	1.644759623
5733	1.644759653
5734	1.644759684
5735	1.644759714
5736	1.644759745
5737	1.644759775
5738	1.644759805
5739	1.644759836
5740	1.644759866
5741	1.644759896
5742	1.644759927
5743	1.644759957
5744	1.644759987
5745	1.644760018
5746	1.644760048
5747	1.644760078
5748	1.644760108
5749	1.644760139
5750	1.644760169
5751	1.644760199
5752	1.644760229
5753	1.644760260
5754	1.644760290
5755	1.644760320
5756	1.644760350
5757	1.644760380
5758	1.644760411
5759	1.644760441
5760	1.644760471
5761	1.644760501
5762	1.644760531
5763	1.644760561
5764	1.644760591
5765	1.644760621
5766	1.644760651
5767	1.644760681
5768	1.644760712
5769	1.644760742
5770	1.644760772
5771	1.644760802
5772	1.644760832
5773	1.644760862
5774	1.644760892
5775	1.644760922
5776	1.644760952
5777	1.644760982
5778	1.644761012
5779	1.644761042
5780	1.644761071
5781	1.644761101
5782	1.644761131
5783	1.644761161
5784	1.644761191
5785	1.644761221
5786	1.644761251
5787	1.644761281
5788	1.644761311
5789	1.644761340
5790	1.644761370
5791	1.644761400
5792	1.644761430
5793	1.644761460
5794	1.644761489
5795	1.644761519
5796	1.644761549
5797	1.644761579
5798	1.644761608
5799	1.644761638
5800	1.644761668
5801	1.644761698
5802	1.644761727
5803	1.644761757
5804	1.644761787
5805	1.644761816
5806	1.644761846
5807	1.644761876
5808	1.644761905
5809	1.644761935
5810	1.644761965
5811	1.644761994
5812	1.644762024
5813	1.644762053
5814	1.644762083
5815	1.644762113
5816	1.644762142
5817	1.644762172
5818	1.644762201
5819	1.644762231
5820	1.644762260
5821	1.644762290
5822	1.644762319
5823	1.644762349
5824	1.644762378
5825	1.644762408
5826	1.644762437
5827	1.644762467
5828	1.644762496
5829	1.644762526
5830	1.644762555
5831	1.644762584
5832	1.644762614
5833	1.644762643
5834	1.644762673
5835	1.644762702
5836	1.644762731
5837	1.644762761
5838	1.644762790
5839	1.644762819
5840	1.644762849
5841	1.644762878
5842	1.644762907
5843	1.644762937
5844	1.644762966
5845	1.644762995
5846	1.644763024
5847	1.644763054
5848	1.644763083
5849	1.644763112
5850	1.644763141
5851	1.644763170
5852	1.644763200
5853	1.644763229
5854	1.644763258
5855	1.644763287
5856	1.644763316
5857	1.644763346
5858	1.644763375
5859	1.644763404
5860	1.644763433
5861	1.644763462
5862	1.644763491
5863	1.644763520
5864	1.644763549
5865	1.644763578
5866	1.644763607
5867	1.644763637
5868	1.644763666
5869	1.644763695
5870	1.644763724
5871	1.644763753
5872	1.644763782
5873	1.644763811
5874	1.644763840
5875	1.644763869
5876	1.644763898
5877	1.644763926
5878	1.644763955
5879	1.644763984
5880	1.644764013
5881	1.644764042
5882	1.644764071
5883	1.644764100
5884	1.644764129
5885	1.644764158
5886	1.644764187
5887	1.644764215
5888	1.644764244
5889	1.644764273
5890	1.644764302
5891	1.644764331
5892	1.644764360
5893	1.644764388
5894	1.644764417
5895	1.644764446
5896	1.644764475
5897	1.644764503
5898	1.644764532
5899	1.644764561
5900	1.644764590
5901	1.644764618
5902	1.644764647
5903	1.644764676
5904	1.644764704
5905	1.644764733
5906	1.644764762
5907	1.644764791
5908	1.644764819
5909	1.644764848
5910	1.644764876
5911	1.644764905
5912	1.644764934
5913	1.644764962
5914	1.644764991
5915	1.644765019
5916	1.644765048
5917	1.644765077
5918	1.644765105
5919	1.644765134
5920	1.644765162
5921	1.644765191
5922	1.644765219
5923	1.644765248
5924	1.644765276
5925	1.644765305
5926	1.644765333
5927	1.644765362
5928	1.644765390
5929	1.644765419
5930	1.644765447
5931	1.644765475
5932	1.644765504
5933	1.644765532
5934	1.644765561
5935	1.644765589
5936	1.644765617
5937	1.644765646
5938	1.644765674
5939	1.644765703
5940	1.644765731
5941	1.644765759
5942	1.644765788
5943	1.644765816
5944	1.644765844
5945	1.644765872
5946	1.644765901
5947	1.644765929
5948	1.644765957
5949	1.644765985
5950	1.644766014
5951	1.644766042
5952	1.644766070
5953	1.644766098
5954	1.644766127
5955	1.644766155
5956	1.644766183
5957	1.644766211
5958	1.644766239
5959	1.644766268
5960	1.644766296
5961	1.644766324
5962	1.644766352
5963	1.644766380
5964	1.644766408
5965	1.644766436
5966	1.644766464
5967	1.644766492
5968	1.644766521
5969	1.644766549
5970	1.644766577
5971	1.644766605
5972	1.644766633
5973	1.644766661
5974	1.644766689
5975	1.644766717
5976	1.644766745
5977	1.644766773
5978	1.644766801
5979	1.644766829
5980	1.644766857
5981	1.644766885
5982	1.644766913
5983	1.644766941
5984	1.644766969
5985	1.644766996
5986	1.644767024
5987	1.644767052
5988	1.644767080
5989	1.644767108
5990	1.644767136
5991	1.644767164
5992	1.644767192
5993	1.644767219
5994	1.644767247
5995	1.644767275
5996	1.644767303
5997	1.644767331
5998	1.644767359
5999	1.644767386
6000	1.644767414
6001	1.644767442
6002	1.644767470
6003	1.644767497
6004	1.644767525
6005	1.644767553
6006	1.644767581
6007	1.644767608
6008	1.644767636
6009	1.644767664
6010	1.644767691
6011	1.644767719
6012	1.644767747
6013	1.644767774
6014	1.644767802
6015	1.644767830
6016	1.644767857
6017	1.644767885
6018	1.644767912
6019	1.644767940
6020	1.644767968
6021	1.644767995
6022	1.644768023
6023	1.644768050
6024	1.644768078
6025	1.644768106
6026	1.644768133
6027	1.644768161
6028	1.644768188
6029	1.644768216
6030	1.644768243
6031	1.644768271
6032	1.644768298
6033	1.644768326
6034	1.644768353
6035	1.644768380
6036	1.644768408
6037	1.644768435
6038	1.644768463
6039	1.644768490
6040	1.644768518
6041	1.644768545
6042	1.644768572
6043	1.644768600
6044	1.644768627
6045	1.644768655
6046	1.644768682
6047	1.644768709
6048	1.644768737
6049	1.644768764
6050	1.644768791
6051	1.644768819
6052	1.644768846
6053	1.644768873
6054	1.644768900
6055	1.644768928
6056	1.644768955
6057	1.644768982
6058	1.644769009
6059	1.644769037
6060	1.644769064
6061	1.644769091
6062	1.644769118
6063	1.644769146
6064	1.644769173
6065	1.644769200
6066	1.644769227
6067	1.644769254
6068	1.644769281
6069	1.644769309
6070	1.644769336
6071	1.644769363
6072	1.644769390
6073	1.644769417
6074	1.644769444
6075	1.644769471
6076	1.644769498
6077	1.644769526
6078	1.644769553
6079	1.644769580
6080	1.644769607
6081	1.644769634
6082	1.644769661
6083	1.644769688
6084	1.644769715
6085	1.644769742
6086	1.644769769
6087	1.644769796
6088	1.644769823
6089	1.644769850
6090	1.644769877
6091	1.644769904
6092	1.644769931
6093	1.644769958
6094	1.644769984
6095	1.644770011
6096	1.644770038
6097	1.644770065
6098	1.644770092
6099	1.644770119
6100	1.644770146
6101	1.644770173
6102	1.644770200
6103	1.644770226
6104	1.644770253
6105	1.644770280
6106	1.644770307
6107	1.644770334
6108	1.644770361
6109	1.644770387
6110	1.644770414
6111	1.644770441
6112	1.644770468
6113	1.644770494
6114	1.644770521
6115	1.644770548
6116	1.644770575
6117	1.644770601
6118	1.644770628
6119	1.644770655
6120	1.644770682
6121	1.644770708
6122	1.644770735
6123	1.644770762
6124	1.644770788
6125	1.644770815
6126	1.644770842
6127	1.644770868
6128	1.644770895
6129	1.644770921
6130	1.644770948
6131	1.644770975
6132	1.644771001
6133	1.644771028
6134	1.644771054
6135	1.644771081
6136	1.644771108
6137	1.644771134
6138	1.644771161
6139	1.644771187
6140	1.644771214
6141	1.644771240
6142	1.644771267
6143	1.644771293
6144	1.644771320
6145	1.644771346
6146	1.644771373
6147	1.644771399
6148	1.644771426
6149	1.644771452
6150	1.644771478
6151	1.644771505
6152	1.644771531
6153	1.644771558
6154	1.644771584
6155	1.644771611
6156	1.644771637
6157	1.644771663
6158	1.644771690
6159	1.644771716
6160	1.644771742
6161	1.644771769
6162	1.644771795
6163	1.644771821
6164	1.644771848
6165	1.644771874
6166	1.644771900
6167	1.644771927
6168	1.644771953
6169	1.644771979
6170	1.644772005
6171	1.644772032
6172	1.644772058
6173	1.644772084
6174	1.644772110
6175	1.644772137
6176	1.644772163
6177	1.644772189
6178	1.644772215
6179	1.644772241
6180	1.644772268
6181	1.644772294
6182	1.644772320
6183	1.644772346
6184	1.644772372
6185	1.644772398
6186	1.644772425
6187	1.644772451
6188	1.644772477
6189	1.644772503
6190	1.644772529
6191	1.644772555
6192	1.644772581
6193	1.644772607
6194	1.644772633
6195	1.644772659
6196	1.644772685
6197	1.644772711
6198	1.644772737
6199	1.644772764
6200	1.644772790
6201	1.644772816
6202	1.644772842
6203	1.644772868
6204	1.644772894
6205	1.644772919
6206	1.644772945
6207	1.644772971
6208	1.644772997
6209	1.644773023
6210	1.644773049
6211	1.644773075
6212	1.644773101
6213	1.644773127
6214	1.644773153
6215	1.644773179
6216	1.644773205
6217	1.644773230
6218	1.644773256
6219	1.644773282
6220	1.644773308
6221	1.644773334
6222	1.644773360
6223	1.644773386
6224	1.644773411
6225	1.644773437
6226	1.644773463
6227	1.644773489
6228	1.644773515
6229	1.644773540
6230	1.644773566
6231	1.644773592
6232	1.644773618
6233	1.644773643
6234	1.644773669
6235	1.644773695
6236	1.644773721
6237	1.644773746
6238	1.644773772
6239	1.644773798
6240	1.644773823
6241	1.644773849
6242	1.644773875
6243	1.644773900
6244	1.644773926
6245	1.644773952
6246	1.644773977
6247	1.644774003
6248	1.644774028
6249	1.644774054
6250	1.644774080
6251	1.644774105
6252	1.644774131
6253	1.644774156
6254	1.644774182
6255	1.644774208
6256	1.644774233
6257	1.644774259
6258	1.644774284
6259	1.644774310
6260	1.644774335
6261	1.644774361
6262	1.644774386
6263	1.644774412
6264	1.644774437
6265	1.644774463
6266	1.644774488
6267	1.644774514
6268	1.644774539
6269	1.644774564
6270	1.644774590
6271	1.644774615
6272	1.644774641
6273	1.644774666
6274	1.644774692
6275	1.644774717
6276	1.644774742
6277	1.644774768
6278	1.644774793
6279	1.644774819
6280	1.644774844
6281	1.644774869
6282	1.644774895
6283	1.644774920
6284	1.644774945
6285	1.644774971
6286	1.644774996
6287	1.644775021
6288	1.644775046
6289	1.644775072
6290	1.644775097
6291	1.644775122
6292	1.644775148
6293	1.644775173
6294	1.644775198
6295	1.644775223
6296	1.644775248
6297	1.644775274
6298	1.644775299
6299	1.644775324
6300	1.644775349
6301	1.644775374
6302	1.644775400
6303	1.644775425
6304	1.644775450
6305	1.644775475
6306	1.644775500
6307	1.644775525
6308	1.644775551
6309	1.644775576
6310	1.644775601
6311	1.644775626
6312	1.644775651
6313	1.644775676
6314	1.644775701
6315	1.644775726
6316	1.644775751
6317	1.644775776
6318	1.644775801
6319	1.644775826
6320	1.644775852
6321	1.644775877
6322	1.644775902
6323	1.644775927
6324	1.644775952
